category,poem,url
SUMMER Celestial,"white water
  the path to the valley
full of stars",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"a window opens
  on the midnight sea
all the stars",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"a shower of stars
  dampened by the roar
of a wave",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"a rim
  of wild foaming surf
crab nebula",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"high winds
  stars spinning by
in perfect circles",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"Venus
  watching you sleep
with me",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"into the sea
  a shower of stars
dark edge of land",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"night sky
  so filled with stars
gulls do sleep",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"open window
  stars drift in
on sea mist",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"stars
  in a basket broken
on white stones",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"my staring eyes
  creating in the night sky
one star after another",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"stars
  scratched in the night
light wheels",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"sunset
  the show begins
with stars",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"velvet nights
  the desert wind
warm with stars",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"a blaze
  out of the big dipper
a shooting star",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Livelihood,"waves
  following the brush
into a watercolor",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"watercolor class
  the beach giving lessons
in making waves",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"a Sunday painter
  the lighthouse just as big
as a gnarled thumb",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"dried up
  in a box of paints
summer sea colors",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"a hummed tune
  painting a wave
realistic",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"in exchange
  for a special rock
flute notes",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"a gentle breeze
  river willows not moving
lost fishing lines",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"looking up
  from the crime story
passion flowers",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"as everyone knew
  poets who write by the sea
are all wet",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"empty
  desert notebook
fills with sand",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"the book closed
  yet hearing the poems
thunderstorm",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"green faded ribbon
  the English lute
hangs songs on a nail",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"sounds of a harp
  drifting into the forest
into birdsong",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"in rows
  bees and his lips
at harmonica holes",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"tuning the dulcimer
  legs of a spider
crawling out",http://www.ahapoetry.com/aadoh/sulive.htm
SPRING Animals,"birds
  filled with air
fly into it",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"the tempest returns
  to a rain puddle
a bathing bird",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"bird feathers
  in the night sound
spring rain",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"fading the colors
  of a peacock feather
an iris blooms",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"joined by listening
  the breath of disciples
in baby birds",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"above the snow
  at the level of bird song
spring begins",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"from afar
  a bird's beak opening
the gentle air",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"adding scrollwork
  to a summer morning
bird song",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"white sparks
  from a bird's beak
the first notes",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"air of rain
  filled with drops
of bird song",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"bird call
  two notes
of my pulse",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"between rocks
  at low tide
bird song",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"first light
  in dawn's forest
a bird peeps",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"geometry of birds
  in the clearing a triangle
of call to call",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"the guru speaks
  the microphone picks up
bird song",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"bird song
  nights
where you touch me",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"bird song
  the wordless poems
of early morning",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"sunset
  the last light
bird song",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"thunder smashing
  bird song against the earth
petals on the ground",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"twilight
  the calls of birds
growing dark",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"blackbirds
  tying cattails
to the sky",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Animals,"not yet spring
  a blackbird leaves a branch
shivering",http://www.ahapoetry.com/aadoh/sprani.htm
SPRING Plants,"a fire
  above sun-warmed bricks
cherry petals",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"pencil poised
  nothing on the paper
but cherry petals",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"evening clouds
  tinted pink in clusters
of cherry petals",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"weeping willows
  over the stream clogged
with petals",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"vacant skies
  cherry trees bloom
all the white light",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"pale skies
  cherry trees capture
all the white light",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"tree trunks
  dark nails hold festival posters
cherry time",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"scarred trunks
  of cherry trees
a bee walks on",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"cherry tree trunks
  twisted tapers with white light
flower fire",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"Yoshino cherry trees
  nodding over a book
borrowed from the library",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"a cooling breeze
  Yoshino cherry trees
in Santa Rosa",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"lace on blue sky
  wearing nothing under
cherry trees",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"old man napping
  in spring sunshine at noon
daffodils nod too",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"mile markers
  daffodils gone wild
on highway one",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"rejection slip
  the daffodil remains
unmoved",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"rainy day
  spilling out of a pitcher
daffodil sunshine",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"sea fog
  the far meadow dusted
with daisies",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"spring warmth
  dandelions bloom
more suns",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"in the shade
  a spot of sun
a stray dandelion",http://www.ahapoetry.com/aadoh/sprpla.htm
SPRING Plants,"under ferns
  the roar of the creek
seeping in",http://www.ahapoetry.com/aadoh/sprpla.htm
WINTER Plants,"snow-bending
  pine boughs
drifted",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"crossing to the island
  pines have arrived
before us",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"deep in the forest
  the taper of pines
brightens the clearing",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"high principles
  inner power of pine trees
reaching the sky",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"pine needles
  sticking into the fog
raindrops",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"moving around
  the wind in the pines
comes home",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"snow-covered pines
  Yosemite Falls
in white water plumes",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"wind fury
  in its shape
a crooked pine",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"shadow of a tall pine
  sweeping an arch
low around the earth",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"a split rock
  pine shadow
slips in",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"sighing
  wind takes from pines
their history",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"spindrift
  hangs in shore pines
moss",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"wisps of fog
  writing Persian poetry
with the pine",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"bright red leaves
  held so high by a winter stem
poinsettia",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"country Christmas
  under a sprinkle of stars
stringing popcorn",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"rain in the reeds
  in her mind the river flows
backwards",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"withered reeds
  all bent one way
by ice",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"even colder
  the breath of the north wind
between broken reeds",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"meandering stream
  dark amidst the snow
twisted roots",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"winter willows
  a vase full of roots
rain runs from",http://www.ahapoetry.com/aadoh/winplan.htm
WINTER Plants,"the meekness
  of trees with roots exposed
the icy creek",http://www.ahapoetry.com/aadoh/winplan.htm
SPRING Livelihood,"hermit crabs click together
  after my morning hum
applause",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"looking for shells
  above the dark sand
the sun rose",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"a box of sea shells
  finding your letters
of long ago",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"a smooth stone
  covered with barnacles
points homeward",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"low tide weather
  salt-stained trouser legs
sandy pockets of air",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"on the beach
  a broken sea shell thought
the forgotten dentist visit",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"kite string
  a child's name spoken
in a high wind",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"a kite
  raising from sea mists
rainbow colors",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"watercolor class
  the painted blue sky
becomes a kite",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"beach
  the hermit's kite
soaring gulls",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"flying a kite
  gulls above the beach stare
at the old couple",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"driftwood lair
  lovers hidden from view
discovered by the wind",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"beach nap
  plugged into the power
of incoming waves",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"her swollen belly
  giving a shape
to baby clothes",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"her waist
  long-gone encircling
a child",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"flood-swollen stream
  the pregnant woman waits
at home",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"young mother
  with a squeaky toy
explains the birthmark",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"doctor's office
  the new mother sings
off key",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"stars come out
  counting baby toes
one by one",http://www.ahapoetry.com/aadoh/sprlive.htm
SPRING Livelihood,"a womb
  home to a womb
daughter",http://www.ahapoetry.com/aadoh/sprlive.htm
WINTER Animals,"visiting sea gulls
  on a winter beach
an old couple",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"winter storm
  landing with a sea gull
one feather falls free",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"sea gulls
  the sacred script
in blue",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"sea gulls
  lifting from wild surf
spindrift",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"shadow on the sea
  a wave forming
a gull's wing",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"a blue heron
  staring at
a blue heron",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"deep snow
  the horse walks the paths
of summer",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"a white cloud
  hanging on the horse's nose
to keep warm",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"riderless horses
  in the high road sky
before the storm",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"with the thaw
  buckling the old saddle
on a frisky horse",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"snowbound
  black and white horses
stay in the stall",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"a white stallion
  sea fog on snow
suddenly solid",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"high-tide beach
  filling hoof tracks
horses",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"my new road
  violated by a horse
ridden by a stranger",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"after days of rain
  the first sunbeam on the road
a galloping horse",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"riding in waves
  horse tracks on wet sand
scalloping",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"wet monkey hair
  organ grinder's tinkley tunes
in a cold rain",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"in winter walls
  our own mice hoard
the warmth",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"wind moving grasses
  quick as a mouse
stealing seeds",http://www.ahapoetry.com/aadoh/winani.htm
WINTER Animals,"a mouse
  immeasurable
in me",http://www.ahapoetry.com/aadoh/winani.htm
equinox,"for tired eyes
after sunset gentle colors
releasing the light",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"evening sun
in that place tomorrow
I won't be",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"sunset
moonset leaving alone
low tide",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"summit peaks
scraping a sulfur match
at sunset",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"sunset
lighting a blaze
in a dark fireplace",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"stumbling
the sky at dusk
a bruise",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"sunset
painting wet sand
purple",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"wide horizons
spreading the colors
of a long-gone star",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"munching gingersnaps
desert mountains swallow
the evening sun",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"sunset
lighting a fire
in cedar logs",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"sunset rays
stringing masts together
the city skyline",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"sunset
warming each incoming wave
a secret cove",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"sunset
the cresting wave
catches fire",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"beyond the mountain
the setting sun
other friends",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"ocean coast
bending into a bay
sunset rays",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"coming ashore
each wave brings gold
from the setting sun",http://www.ahapoetry.com/aadoh/autcel.htm
SUMMER Terrestrial,"mighty river
  a white line through
this pebble",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"torchlight
  inviting rocks by the pond
to dance on water",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"green round pond
  lily pads of late summer
mossy pennies",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"summer departs
  the stagnant pond
stays right here",http://www.ahapoetry.com/aadoh/suterr.htm
